Type,d,d_grp,fd
F,1259,"(1258, 1259]",3.639787903891718e-07
F,1260,"(1259, 1260]",4.1951963746421815e-07
F,1261,"(1260, 1261]",8.732112975925838e-07
F,1262,"(1261, 1262]",0.0
F,1263,"(1262, 1263]",1.7942358787962678e-06
F,1264,"(1263, 1264]",1.4005252644634453e-06
F,1265,"(1264, 1265]",4.0608306544579126e-07
F,1266,"(1265, 1266]",8.852329800375381e-07
F,1267,"(1266, 1267]",1.6331710932117476e-06
F,1268,"(1267, 1268]",2.34136647036073e-05
F,1269,"(1268, 1269]",2.8053684817818417e-06
F,1270,"(1269, 1270]",1.4439051641889895e-06
F,1271,"(1270, 1271]",8.572012608519858e-07
F,1272,"(1271, 1272]",5.404789462855451e-07
F,1273,"(1272, 1273]",0.0
F,1274,"(1273, 1274]",0.0
F,1275,"(1274, 1275]",2.177751818268347e-06
F,1276,"(1275, 1276]",0.0
F,1277,"(1276, 1277]",0.0
F,1278,"(1277, 1278]",4.185573318518667e-07
F,1279,"(1278, 1279]",4.2618068785887253e-07
F,1280,"(1279, 1280]",0.0
F,1281,"(1280, 1281]",0.0
F,1282,"(1281, 1282]",3.229385162343731e-07
F,1283,"(1282, 1283]",1.4426969264573125e-06
F,1284,"(1283, 1284]",1.4426969264573125e-06
F,1285,"(1284, 1285]",7.213484632286562e-07
F,1286,"(1285, 1286]",1.1355830343642609e-06
F,1287,"(1286, 1287]",4.301030114737939e-07
F,1288,"(1287, 1288]",2.045712811690788e-06
F,1289,"(1288, 1289]",1.1679121023560384e-06
F,1290,"(1289, 1290]",0.0
F,1291,"(1290, 1291]",8.216696561423696e-07
F,1292,"(1291, 1292]",2.9346479292043454e-06
F,1293,"(1292, 1293]",0.0
F,1294,"(1293, 1294]",5.66105743811124e-07
F,1295,"(1294, 1295]",5.185521497481795e-07
F,1296,"(1295, 1296]",3.2592071367804427e-06
F,1297,"(1296, 1297]",1.78761481201993e-06
F,1298,"(1297, 1298]",1.9701208924708097e-06
F,1299,"(1298, 1299]",3.1167291910856523e-06
F,1300,"(1299, 1300]",4.394841793126861e-06
F,1301,"(1300, 1301]",0.0
F,1302,"(1301, 1302]",2.596783902843194e-07
F,1303,"(1302, 1303]",0.0
F,1304,"(1303, 1304]",0.0
F,1305,"(1304, 1305]",5.272709920356921e-06
F,1306,"(1305, 1306]",1.7205736021019458e-06
F,1307,"(1306, 1307]",1.0146464131558936e-06
F,1308,"(1307, 1308]",2.8734414318544275e-07
F,1309,"(1308, 1309]",3.642452439842578e-07
F,1310,"(1309, 1310]",9.052342059942504e-07
F,1311,"(1310, 1311]",0.0
F,1312,"(1311, 1312]",2.848774446046727e-07
F,1313,"(1312, 1313]",1.1928976053685923e-06
F,1314,"(1313, 1314]",8.29636797377036e-07
F,1315,"(1314, 1315]",8.797680328884978e-07
F,1316,"(1315, 1316]",2.7918604260430624e-06
F,1317,"(1316, 1317]",0.0
F,1318,"(1317, 1318]",0.0
F,1319,"(1318, 1319]",6.975480319565063e-08
F,1320,"(1319, 1320]",1.523047403600719e-06
F,1321,"(1320, 1321]",0.0
F,1322,"(1321, 1322]",2.2668199440475986e-06
F,1323,"(1322, 1323]",1.5867048523246212e-06
F,1324,"(1323, 1324]",2.717881972420335e-06
F,1325,"(1324, 1325]",0.0
F,1326,"(1325, 1326]",0.0
F,1327,"(1326, 1327]",0.0
F,1328,"(1327, 1328]",0.0
F,1329,"(1328, 1329]",6.183209524199819e-07
F,1330,"(1329, 1330]",8.355253363280618e-06
F,1331,"(1330, 1331]",4.882836223695544e-07
F,1332,"(1331, 1332]",1.3619809600748483e-06
F,1333,"(1332, 1333]",0.0
F,1334,"(1333, 1334]",8.981538386939093e-07
F,1335,"(1334, 1335]",0.0
F,1336,"(1335, 1336]",0.0
F,1337,"(1336, 1337]",1.3773005282708658e-06
F,1338,"(1337, 1338]",0.0
F,1339,"(1338, 1339]",0.0
F,1340,"(1339, 1340]",0.0
F,1341,"(1340, 1341]",0.0
F,1342,"(1341, 1342]",2.028203545826746e-06
F,1343,"(1342, 1343]",9.874977757785486e-07
F,1344,"(1343, 1344]",3.179712238352427e-06
F,1345,"(1344, 1345]",3.694189309458977e-07
F,1346,"(1345, 1346]",0.0
F,1347,"(1346, 1347]",3.708781825985362e-07
F,1348,"(1347, 1348]",4.066764406874918e-06
F,1349,"(1348, 1349]",2.209834911888835e-06
F,1350,"(1349, 1350]",2.4809700046548967e-06
F,1351,"(1350, 1351]",2.791268129589262e-07
F,1352,"(1351, 1352]",3.7306333735785965e-06
F,1353,"(1352, 1353]",1.0492520490181852e-06
F,1354,"(1353, 1354]",6.555836998515883e-08
F,1355,"(1354, 1355]",0.0
F,1356,"(1355, 1356]",1.7796362102973126e-08
F,1357,"(1356, 1357]",0.0
F,1358,"(1357, 1358]",1.9314942053851787e-07
F,1359,"(1358, 1359]",5.338908630891938e-08
F,1360,"(1359, 1360]",3.708781825985362e-07
F,1361,"(1360, 1361]",0.0
F,1362,"(1361, 1362]",7.950414133849702e-07
F,1363,"(1362, 1363]",0.0
F,1364,"(1363, 1364]",6.786900119620145e-07
F,1365,"(1364, 1365]",1.2904302015764594e-06
F,1366,"(1365, 1366]",8.512736914794263e-07
F,1367,"(1366, 1367]",0.0
F,1368,"(1367, 1368]",3.0544491986072403e-06
F,1369,"(1368, 1369]",0.0
F,1370,"(1369, 1370]",8.59586724154969e-07
F,1371,"(1370, 1371]",1.4184719775871672e-06
F,1372,"(1371, 1372]",1.2527784779297087e-06
F,1373,"(1372, 1373]",1.2652262655664667e-06
F,1374,"(1373, 1374]",1.9584263873433206e-07
F,1375,"(1374, 1375]",0.0
F,1376,"(1375, 1376]",0.0
F,1377,"(1376, 1377]",4.475897241804576e-07
F,1378,"(1377, 1378]",1.3529601449087381e-05
F,1379,"(1378, 1379]",5.318228381614406e-07
F,1380,"(1379, 1380]",5.889808815772143e-07
F,1381,"(1380, 1381]",0.0
F,1382,"(1381, 1382]",4.301030114737939e-07
F,1383,"(1382, 1383]",4.614774874030814e-06
F,1384,"(1383, 1384]",2.7221897728354336e-07
F,1385,"(1384, 1385]",4.297933620774845e-07
F,1386,"(1385, 1386]",2.7221897728354336e-07
F,1387,"(1386, 1387]",0.0
F,1388,"(1387, 1388]",0.0
F,1389,"(1388, 1389]",0.0
F,1390,"(1389, 1390]",0.0
F,1391,"(1390, 1391]",0.0
F,1392,"(1391, 1392]",5.99171581858741e-07
F,1393,"(1392, 1393]",7.619064145919043e-07
F,1394,"(1393, 1394]",5.645504611205726e-07
F,1395,"(1394, 1395]",2.8877017987256263e-06
F,1396,"(1395, 1396]",9.431542043357679e-07
F,1397,"(1396, 1397]",3.87771496135254e-06
F,1398,"(1397, 1398]",1.7776885378861837e-05
F,1399,"(1398, 1399]",1.9046483144886724e-06
F,1400,"(1399, 1400]",5.521286928040396e-07
F,1401,"(1400, 1401]",0.0
F,1402,"(1401, 1402]",2.8176465330493063e-06
F,1403,"(1402, 1403]",1.6273483273316335e-07
F,1404,"(1403, 1404]",2.375928557904185e-05
F,1405,"(1404, 1405]",5.200761673006573e-07
F,1406,"(1405, 1406]",1.1448995941121874e-06
F,1407,"(1406, 1407]",0.0
F,1408,"(1407, 1408]",8.763204303065478e-06
F,1409,"(1408, 1409]",0.0
F,1410,"(1409, 1410]",0.0
F,1411,"(1410, 1411]",9.85655712025486e-07
F,1412,"(1411, 1412]",1.5094232549228201e-06
F,1413,"(1412, 1413]",3.7065713286362157e-06
F,1414,"(1413, 1414]",5.521286928040396e-07
F,1415,"(1414, 1415]",2.9326908251725025e-06
F,1416,"(1415, 1416]",3.9478944370888825e-06
F,1417,"(1416, 1417]",1.0881090777722592e-05
F,1418,"(1417, 1418]",3.162214738035681e-06
F,1419,"(1418, 1419]",2.4940904967303815e-06
F,1420,"(1419, 1420]",8.365629305268032e-06
F,1421,"(1420, 1421]",3.5847899486153956e-06
F,1422,"(1421, 1422]",4.99488295431437e-07
F,1423,"(1422, 1423]",1.8388938370736102e-06
F,1424,"(1423, 1424]",1.5472224072777079e-06
F,1425,"(1424, 1425]",2.823603885796619e-06
F,1426,"(1425, 1426]",1.795863171737298e-05
F,1427,"(1426, 1427]",4.52100130872827e-06
F,1428,"(1427, 1428]",0.0
F,1429,"(1428, 1429]",6.619615983325971e-06
F,1430,"(1429, 1430]",5.4606555127628705e-06
F,1431,"(1430, 1431]",4.537911902914651e-07
F,1432,"(1431, 1432]",2.0591572729746817e-05
F,1433,"(1432, 1433]",1.9294259797894406e-06
F,1434,"(1433, 1434]",0.0
F,1435,"(1434, 1435]",6.959308309986606e-06
F,1436,"(1435, 1436]",2.723945615291397e-06
F,1437,"(1436, 1437]",0.0
F,1438,"(1437, 1438]",6.107014682036743e-06
F,1439,"(1438, 1439]",3.610968741909678e-06
F,1440,"(1439, 1440]",1.0894028761068018e-05
F,1441,"(1440, 1441]",3.1404341507620807e-06
F,1442,"(1441, 1442]",1.8645073419504167e-06
F,1443,"(1442, 1443]",2.4175310185035986e-06
F,1444,"(1443, 1444]",7.251601799821391e-07
F,1445,"(1444, 1445]",4.0242035544373117e-07
F,1446,"(1445, 1446]",1.9380469129279198e-06
F,1447,"(1446, 1447]",1.4776757237835908e-06
F,1448,"(1447, 1448]",1.214599757023727e-06
F,1449,"(1448, 1449]",0.0
F,1450,"(1449, 1450]",1.0707054890950385e-06
F,1451,"(1450, 1451]",0.0
F,1452,"(1451, 1452]",1.5703680561806404e-06
F,1453,"(1452, 1453]",1.4157612755547442e-06
F,1454,"(1453, 1454]",1.1598883279745093e-06
F,1455,"(1454, 1455]",4.94334904989785e-06
F,1456,"(1455, 1456]",1.9114173571286857e-06
F,1457,"(1456, 1457]",4.8643105165699056e-06
F,1458,"(1457, 1458]",0.0
F,1459,"(1458, 1459]",6.853104139229997e-07
F,1460,"(1459, 1460]",2.3873968455456814e-07
F,1461,"(1460, 1461]",3.972610023869731e-06
F,1462,"(1461, 1462]",2.906446646109358e-06
F,1463,"(1462, 1463]",0.0
F,1464,"(1463, 1464]",0.0
F,1465,"(1464, 1465]",5.524012788863736e-06
F,1466,"(1465, 1466]",1.5394735819850341e-06
F,1467,"(1466, 1467]",0.0
F,1468,"(1467, 1468]",9.83291657980585e-07
F,1469,"(1468, 1469]",0.0
F,1470,"(1469, 1470]",0.0
F,1471,"(1470, 1471]",0.0
F,1472,"(1471, 1472]",0.0
F,1473,"(1472, 1473]",0.0
F,1474,"(1473, 1474]",3.0916047620999093e-07
F,1475,"(1474, 1475]",2.359678230230886e-06
F,1476,"(1475, 1476]",0.0
F,1477,"(1476, 1477]",0.0
F,1478,"(1477, 1478]",1.5300937856884944e-06
F,1479,"(1478, 1479]",0.0
F,1480,"(1479, 1480]",1.2145682010045831e-05
F,1481,"(1480, 1481]",5.29989387788556e-07
F,1482,"(1481, 1482]",0.0
F,1483,"(1482, 1483]",8.643009782293942e-07
F,1484,"(1483, 1484]",0.0
F,1485,"(1484, 1485]",4.419682133414688e-06
F,1486,"(1485, 1486]",6.43536866054109e-07
F,1487,"(1486, 1487]",0.0
F,1488,"(1487, 1488]",0.0
F,1489,"(1488, 1489]",0.0
F,1490,"(1489, 1490]",0.0
F,1491,"(1490, 1491]",6.16657665415038e-07
F,1492,"(1491, 1492]",1.233315330830076e-06
F,1493,"(1492, 1493]",9.956795501683954e-07
F,1494,"(1493, 1494]",0.0
F,1495,"(1494, 1495]",0.0
F,1496,"(1495, 1496]",0.0
F,1497,"(1496, 1497]",0.0
F,1498,"(1497, 1498]",0.0
F,1499,"(1498, 1499]",0.0
F,1500,"(1499, 1500]",4.916458289902925e-07
D,1,"(0, 1]",0.22700342228058054
D,2,"(1, 2]",0.08416489808183343
D,3,"(2, 3]",0.06204785869399352
D,4,"(3, 4]",0.04143229249243168
D,5,"(4, 5]",0.032017676425358486
D,6,"(5, 6]",0.025181202901639152
D,7,"(6, 7]",0.021089287597889077
D,8,"(7, 8]",0.01691148192864867
D,9,"(8, 9]",0.0156153381505508
D,10,"(9, 10]",0.013914711511618771
D,11,"(10, 11]",0.01327884468102235
D,12,"(11, 12]",0.011209127454309822
D,13,"(12, 13]",0.01056668791861093
D,14,"(13, 14]",0.011136363571065138
D,15,"(14, 15]",0.010275524661529816
D,16,"(15, 16]",0.009201592420437625
D,17,"(16, 17]",0.009532722176897329
D,18,"(17, 18]",0.007284374466600241
D,19,"(18, 19]",0.007400221233527556
D,20,"(19, 20]",0.006680951335743097
D,21,"(20, 21]",0.006533489118073442
D,22,"(21, 22]",0.005853125831020258
D,23,"(22, 23]",0.005317389713806546
D,24,"(23, 24]",0.006088931349577416
D,25,"(24, 25]",0.005310891434620958
D,26,"(25, 26]",0.00478859627823438
D,27,"(26, 27]",0.003959905492353625
D,28,"(27, 28]",0.003786537754646148
D,29,"(28, 29]",0.0041003690867636305
D,30,"(29, 30]",0.0037688079128092885
D,31,"(30, 31]",0.00329592291043636
D,32,"(31, 32]",0.0035161235180478827
D,33,"(32, 33]",0.0029177012236567173
D,34,"(33, 34]",0.0030111514559322873
D,35,"(34, 35]",0.003132476345569011
D,36,"(35, 36]",0.003076081429909555
D,37,"(36, 37]",0.0034316239258254675
D,38,"(37, 38]",0.002701348410368437
D,39,"(38, 39]",0.002142927766348459
D,40,"(39, 40]",0.0029723394209513103
D,41,"(40, 41]",0.00223451875201848
D,42,"(41, 42]",0.0023952842920813427
D,43,"(42, 43]",0.002216511089653926
D,44,"(43, 44]",0.002458564577941795
D,45,"(44, 45]",0.002510137694960098
D,46,"(45, 46]",0.002076937788908074
D,47,"(46, 47]",0.002217859955184593
D,48,"(47, 48]",0.0012477026863950411
D,49,"(48, 49]",0.001614078767127166
D,50,"(49, 50]",0.0020683771070010093
D,51,"(50, 51]",0.002091634186699749
D,52,"(51, 52]",0.0018727971347120129
D,53,"(52, 53]",0.001452518430152822
D,54,"(53, 54]",0.0019156255527527598
D,55,"(54, 55]",0.0018632025274218273
D,56,"(55, 56]",0.0018885710093853078
D,57,"(56, 57]",0.0013809612022776978
D,58,"(57, 58]",0.0013283917516055176
D,59,"(58, 59]",0.001782018853182004
D,60,"(59, 60]",0.0013877752163054824
D,61,"(60, 61]",0.0015438128012067447
D,62,"(61, 62]",0.0012188278804974458
D,63,"(62, 63]",0.0014638567330864695
D,64,"(63, 64]",0.0013107260057448995
D,65,"(64, 65]",0.001050963770354633
D,66,"(65, 66]",0.0015095405704963726
D,67,"(66, 67]",0.0011648526936155431
D,68,"(67, 68]",0.0014487584657974777
D,69,"(68, 69]",0.0016493596125913244
D,70,"(69, 70]",0.0016575613738734067
D,71,"(70, 71]",0.0013785859611691782
D,72,"(71, 72]",0.001009160286534092
D,73,"(72, 73]",0.0010775206346604002
D,74,"(73, 74]",0.000998031544212264
D,75,"(74, 75]",0.0007407691295890249
D,76,"(75, 76]",0.001022148608009617
D,77,"(76, 77]",0.0012404405893168553
D,78,"(77, 78]",0.0009762762100713604
D,79,"(78, 79]",0.0007894460794876282
D,80,"(79, 80]",0.0007410155993221077
D,81,"(80, 81]",0.0007791940609482123
D,82,"(81, 82]",0.0011365909972959583
D,83,"(82, 83]",0.0006342489499783899
D,84,"(83, 84]",0.0009959153026736442
D,85,"(84, 85]",0.0010231606349776726
D,86,"(85, 86]",0.0010994877763165563
D,87,"(86, 87]",0.0007954775943938353
D,88,"(87, 88]",0.000752422391122954
D,89,"(88, 89]",0.0008995779258234492
D,90,"(89, 90]",0.0008406565387666121
D,91,"(90, 91]",0.0011178482845942686
D,92,"(91, 92]",0.0008616968114069482
D,93,"(92, 93]",0.0009521215590419638
D,94,"(93, 94]",0.0009337188589697672
D,95,"(94, 95]",0.0009816360261747203
D,96,"(95, 96]",0.0009409962866022082
D,97,"(96, 97]",0.0008422138014767724
D,98,"(97, 98]",0.0005250342401176741
D,99,"(98, 99]",0.0006137484173218475
D,100,"(99, 100]",0.0007504304231122226
D,101,"(100, 101]",0.0008133880386749522
D,102,"(101, 102]",0.0006358066368511691
D,103,"(102, 103]",0.0007306414898564269
D,104,"(103, 104]",0.0009183273984941555
D,105,"(104, 105]",0.0007085359475557175
D,106,"(105, 106]",0.0008333686069055768
D,107,"(106, 107]",0.000580608632772161
D,108,"(107, 108]",0.0010382530565535692
D,109,"(108, 109]",0.0010357455369620183
D,110,"(109, 110]",0.0007357921763138623
D,111,"(110, 111]",0.000742987555552579
D,112,"(111, 112]",0.0006507942468367856
D,113,"(112, 113]",0.00047672124248833577
D,114,"(113, 114]",0.000539702087602034
D,115,"(114, 115]",0.0007920819441916234
D,116,"(115, 116]",0.000507058608237586
D,117,"(116, 117]",0.000638425962308995
D,118,"(117, 118]",0.0008209335050078077
D,119,"(118, 119]",0.0006352429102682072
D,120,"(119, 120]",0.0004555323921889652
D,121,"(120, 121]",0.0006521722413740077
D,122,"(121, 122]",0.0009941678434304112
D,123,"(122, 123]",0.00044580167860472586
D,124,"(123, 124]",0.0005071410640590313
D,125,"(124, 125]",0.0005246588111937842
D,126,"(125, 126]",0.0004907766022530004
D,127,"(126, 127]",0.0008144792448079816
D,128,"(127, 128]",0.0007006362842378122
D,129,"(128, 129]",0.0005497093420959672
D,130,"(129, 130]",0.0004692783457563253
D,131,"(130, 131]",0.00043499338715530277
D,132,"(131, 132]",0.0004416433003455618
D,133,"(132, 133]",0.0004536289406083001
D,134,"(133, 134]",0.000586879580874487
D,135,"(134, 135]",0.000868556295612738
D,136,"(135, 136]",0.000825187330424804
D,137,"(136, 137]",0.0009307946988038176
D,138,"(137, 138]",0.0005262263283961652
D,139,"(138, 139]",0.0007508411505794912
D,140,"(139, 140]",0.0008219050337266799
D,141,"(140, 141]",0.0005218559951685988
D,142,"(141, 142]",0.0005042339994264127
D,143,"(142, 143]",0.0004620623156414001
D,144,"(143, 144]",0.0005196875698811808
D,145,"(144, 145]",0.0005520607489344312
D,146,"(145, 146]",0.0006615987315815883
D,147,"(146, 147]",0.0005669955071161126
D,148,"(147, 148]",0.0008954671946132974
D,149,"(148, 149]",0.0005942722162663296
D,150,"(149, 150]",0.0004609119676989804
D,151,"(150, 151]",0.0006416341392166606
D,152,"(151, 152]",0.0008254302110755432
D,153,"(152, 153]",0.000572869394308408
D,154,"(153, 154]",0.00039892741274545965
D,155,"(154, 155]",0.0005560170657359688
D,156,"(155, 156]",0.0006434966936718449
D,157,"(156, 157]",0.0005972944569998424
D,158,"(157, 158]",0.0005798060921266107
D,159,"(158, 159]",0.0005354662134521712
D,160,"(159, 160]",0.0006744729082672632
D,161,"(160, 161]",0.0008777021946684518
D,162,"(161, 162]",0.0007066896066324177
D,163,"(162, 163]",0.0006707640095728526
D,164,"(163, 164]",0.0005267303899944779
D,165,"(164, 165]",0.0006309060634049813
D,166,"(165, 166]",0.0006449957579555626
D,167,"(166, 167]",0.000712020111656814
D,168,"(167, 168]",0.0006015988463570558
D,169,"(168, 169]",0.0009620500771034048
D,170,"(169, 170]",0.0007159538304366154
D,171,"(170, 171]",0.0007272619025515528
D,172,"(171, 172]",0.000519600963542704
D,173,"(172, 173]",0.0008203061030841753
D,174,"(173, 174]",0.0006606069649531613
D,175,"(174, 175]",0.0006882601375927514
D,176,"(175, 176]",0.0005364877366174608
D,177,"(176, 177]",0.00048608086239973177
D,178,"(177, 178]",0.0006919461868036002
D,179,"(178, 179]",0.00039019441451642825
D,180,"(179, 180]",0.0007101486893061695
D,181,"(180, 181]",0.0006355837640360139
D,182,"(181, 182]",0.0005330241097888937
D,183,"(182, 183]",0.0004280273176750665
D,184,"(183, 184]",0.0005915701840784544
D,185,"(184, 185]",0.0005126078738240386
D,186,"(185, 186]",0.0006716776194204963
D,187,"(186, 187]",0.0006282198696094082
D,188,"(187, 188]",0.0005014248754986242
D,189,"(188, 189]",0.0006469253174585533
D,190,"(189, 190]",0.000986997939153574
D,191,"(190, 191]",0.0005845762307258361
D,192,"(191, 192]",0.0008449468741308629
D,193,"(192, 193]",0.0009655023343940912
D,194,"(193, 194]",0.0006922898094873596
D,195,"(194, 195]",0.0006977120182083558
D,196,"(195, 196]",0.0007942431369686123
D,197,"(196, 197]",0.0004966771326131076
D,198,"(197, 198]",0.0005160245903984351
D,199,"(198, 199]",0.0006259889712666992
D,200,"(199, 200]",0.0007225643397256512
D,201,"(200, 201]",0.0010521707555230207
D,202,"(201, 202]",0.0007143691255122777
D,203,"(202, 203]",0.0004402449489935435
D,204,"(203, 204]",0.0004994305095830259
D,205,"(204, 205]",0.0005649175399746458
D,206,"(205, 206]",0.0005791308210655627
D,207,"(206, 207]",0.00047146520869100156
D,208,"(207, 208]",0.00049171357533513
D,209,"(208, 209]",0.0007234920817104969
D,210,"(209, 210]",0.0007337430742626545
D,211,"(210, 211]",0.0004377362113437202
D,212,"(211, 212]",0.0005119922712217101
D,213,"(212, 213]",0.0005709988628049705
D,214,"(213, 214]",0.00034817328702365513
D,215,"(214, 215]",0.0006968374960533289
D,216,"(215, 216]",0.0004413917811673847
D,217,"(216, 217]",0.0004994424061053965
D,218,"(217, 218]",0.0003786798980792648
D,219,"(218, 219]",0.000685908515464333
D,220,"(219, 220]",0.0003274368286683663
D,221,"(220, 221]",0.0007159475647379995
D,222,"(221, 222]",0.0004527518561982902
D,223,"(222, 223]",0.0005395450987280889
D,224,"(223, 224]",0.0004019398871167789
D,225,"(224, 225]",0.0006801693867998609
D,226,"(225, 226]",0.0004983781935265703
D,227,"(226, 227]",0.0003933523624501092
D,228,"(227, 228]",0.00033295962124640476
D,229,"(228, 229]",0.0003228453696429116
D,230,"(229, 230]",0.00027352770721471455
D,231,"(230, 231]",0.0005988709535766634
D,232,"(231, 232]",0.0003086592567105051
D,233,"(232, 233]",0.0004427230198095474
D,234,"(233, 234]",0.0005169578436621856
D,235,"(234, 235]",0.00033605025707479777
D,236,"(235, 236]",0.0005945797082951283
D,237,"(236, 237]",0.0006988390399408689
D,238,"(237, 238]",0.0003717693773288848
D,239,"(238, 239]",0.0005425733565686991
D,240,"(239, 240]",0.0006907865144781722
D,241,"(240, 241]",0.0006817711666188553
D,242,"(241, 242]",0.0011055609499383186
D,243,"(242, 243]",0.00045140822581045935
D,244,"(243, 244]",0.0006431020560989677
D,245,"(244, 245]",0.0004572841330169999
D,246,"(245, 246]",0.0005569599519549073
D,247,"(246, 247]",0.00044525502539016103
D,248,"(247, 248]",0.0003054350569586354
D,249,"(248, 249]",0.00036409596605744974
D,250,"(249, 250]",0.0004102796176745791
D,251,"(250, 251]",0.00031895632832530186
D,252,"(251, 252]",0.0003259151947459053
D,253,"(252, 253]",0.0003028579380387919
D,254,"(253, 254]",0.0005829252772591148
D,255,"(254, 255]",0.0005175718269668993
D,256,"(255, 256]",0.0004624639453533802
D,257,"(256, 257]",0.0005855564409261875
D,258,"(257, 258]",0.000814613044809824
D,259,"(258, 259]",0.0008104824107671416
D,260,"(259, 260]",0.00040638523925608596
D,261,"(260, 261]",0.0005661021750093478
D,262,"(261, 262]",0.0005900840514621273
D,263,"(262, 263]",0.0005802968395228488
D,264,"(263, 264]",0.0004933002745823037
D,265,"(264, 265]",0.00047447790887827993
D,266,"(265, 266]",0.0004420475308992902
D,267,"(266, 267]",0.0004038172462155487
D,268,"(267, 268]",0.00034479026292778136
D,269,"(268, 269]",0.0006657224937538918
D,270,"(269, 270]",0.00046211795779351654
D,271,"(270, 271]",0.00040140957761590853
D,272,"(271, 272]",0.0005447246360583129
D,273,"(272, 273]",0.0005518703086517865
D,274,"(273, 274]",0.0004518917411275374
D,275,"(274, 275]",0.0004636370421338577
D,276,"(275, 276]",0.00037314925692978395
D,277,"(276, 277]",0.0005832901838141374
D,278,"(277, 278]",0.00036848603628406956
D,279,"(278, 279]",0.00029067715503893187
D,280,"(279, 280]",0.0005677270628908622
D,281,"(280, 281]",0.0004163111040491194
D,282,"(281, 282]",0.00036151342883550204
D,283,"(282, 283]",0.00021476548207419134
D,284,"(283, 284]",0.0004950528801239989
D,285,"(284, 285]",0.00032152371531682123
D,286,"(285, 286]",0.000891224872464487
D,287,"(286, 287]",0.00018002959998254963
D,288,"(287, 288]",0.00044723169297553836
D,289,"(288, 289]",0.00032896704692705626
D,290,"(289, 290]",0.00028637256794640786
D,291,"(290, 291]",0.0003349420918481414
D,292,"(291, 292]",0.00048577846525073905
D,293,"(292, 293]",0.00044985066270073675
